Nombre,Apellido,Correo,Telefono,Ciudad
Pedro,Torres,pedro.torres@yahoo.com,3011206213,Cali
Camila,Martínez,camila.martínez@hotmail.com,3143989324,Santa Marta
Camila,López,camila.lópez@gmail.com,3139113855,Barranquilla
Luis,Rodríguez,luis.rodríguez@utb.edu.co,3167183454,Medellín
Andrés,Fernández,andrés.fernández@utb.edu.co,3186255134,Cartagena
Pedro,Gómez,pedro.gómez@utb.edu.co,3141493483,Pereira
Ana,Sánchez,ana.sánchez@utb.edu.co,3001091649,Medellín
Daniela,Ramírez,daniela.ramírez@gmail.com,3033514352,Santa Marta
Luis,Fernández,luis.fernández@hotmail.com,3128808294,Cúcuta
María,Ramírez,maría.ramírez@yahoo.com,3064510929,Medellín
Laura,Gómez,laura.gómez@hotmail.com,3053420471,Cúcuta
María,Ramírez,maría.ramírez@utb.edu.co,3077414053,Bogotá
Camila,Rodríguez,camila.rodríguez@yahoo.com,3056385022,Cúcuta
Laura,Martínez,laura.martínez@yahoo.com,3037304610,Bucaramanga
Luis,Pérez,luis.pérez@utb.edu.co,3032073590,Cali
Luis,Pérez,luis.pérez@utb.edu.co,3188755049,Barranquilla
Sofía,Gómez,sofía.gómez@utb.edu.co,3103193074,Cartagena
Carlos,Pérez,carlos.pérez@hotmail.com,3011461752,Cartagena
Laura,Ruiz,laura.ruiz@yahoo.com,3184647334,Barranquilla
Ana,Ramírez,ana.ramírez@gmail.com,3155351072,Cúcuta
Sofía,Torres,sofía.torres@yahoo.com,3016090677,Cartagena
Luis,Fernández,luis.fernández@hotmail.com,3072882748,Bogotá
Camila,Fernández,camila.fernández@utb.edu.co,3125682632,Cúcuta
Luis,Ruiz,luis.ruiz@utb.edu.co,3012236878,Bogotá
Laura,Martínez,laura.martínez@yahoo.com,3078420301,Medellín
Sofía,Pérez,sofía.pérez@yahoo.com,3197766793,Pereira
María,López,maría.lópez@utb.edu.co,3083688187,Bucaramanga
Luis,Torres,luis.torres@utb.edu.co,3011597414,Pereira
Daniela,Rodríguez,daniela.rodríguez@yahoo.com,3158848546,Manizales
Ana,Sánchez,ana.sánchez@utb.edu.co,3111326961,Cali
Carlos,Ramírez,carlos.ramírez@gmail.com,3073964330,Barranquilla
María,Pérez,maría.pérez@utb.edu.co,3092665029,Medellín
Daniela,Ruiz,daniela.ruiz@gmail.com,3048205712,Bucaramanga
Pedro,Fernández,pedro.fernández@gmail.com,3070411902,Cúcuta
Pedro,Torres,pedro.torres@utb.edu.co,3016272717,Cartagena
Laura,Torres,laura.torres@yahoo.com,3150931768,Cali
Camila,Ruiz,camila.ruiz@hotmail.com,3006853213,Cartagena
Camila,Ramírez,camila.ramírez@gmail.com,3047127063,Bucaramanga
Andrés,Gómez,andrés.gómez@yahoo.com,3106162123,Cúcuta
Carlos,Ruiz,carlos.ruiz@hotmail.com,3094473304,Bogotá
María,Ramírez,maría.ramírez@yahoo.com,3125594094,Cúcuta
Andrés,López,andrés.lópez@hotmail.com,3075433914,Cali
Sofía,Ramírez,sofía.ramírez@utb.edu.co,3153582339,Pereira
Laura,Gómez,laura.gómez@hotmail.com,3169453682,Cartagena
Camila,Martínez,camila.martínez@hotmail.com,3142896854,Cúcuta
Andrés,Torres,andrés.torres@gmail.com,3169116739,Medellín
María,Sánchez,maría.sánchez@hotmail.com,3108498847,Cartagena
Pedro,Pérez,pedro.pérez@hotmail.com,3188342000,Bogotá
Luis,Martínez,luis.martínez@gmail.com,3033170090,Cali
Daniela,Martínez,daniela.martínez@hotmail.com,3126890886,Bogotá
Daniela,López,daniela.lópez@hotmail.com,3029241614,Cúcuta
Laura,Ruiz,laura.ruiz@yahoo.com,3022396913,Manizales
María,López,maría.lópez@gmail.com,3128047547,Cartagena
Ana,Martínez,ana.martínez@gmail.com,3173039538,Barranquilla
María,Torres,maría.torres@yahoo.com,3180299024,Cúcuta
Camila,Pérez,camila.pérez@yahoo.com,3077340654,Santa Marta
Luis,Gómez,luis.gómez@hotmail.com,3178800437,Pereira
Luis,Martínez,luis.martínez@gmail.com,3154806551,Cartagena
Camila,Fernández,camila.fernández@gmail.com,3184189681,Santa Marta
Sofía,Rodríguez,sofía.rodríguez@utb.edu.co,3027824804,Cali
Laura,López,laura.lópez@utb.edu.co,3158442114,Santa Marta
Laura,López,laura.lópez@utb.edu.co,3072478245,Pereira
Luis,Ramírez,luis.ramírez@gmail.com,3174754562,Bucaramanga
Luis,Pérez,luis.pérez@yahoo.com,3043064942,Santa Marta
Sofía,Pérez,sofía.pérez@utb.edu.co,3160928661,Cali
Luis,Rodríguez,luis.rodríguez@hotmail.com,3111827595,Medellín
Carlos,López,carlos.lópez@gmail.com,3011980914,Cúcuta
Laura,Fernández,laura.fernández@yahoo.com,3079039260,Pereira
Andrés,Pérez,andrés.pérez@utb.edu.co,3195848024,Bogotá
Daniela,Gómez,daniela.gómez@gmail.com,3006530044,Medellín
Camila,López,camila.lópez@gmail.com,3134596795,Manizales
Laura,Fernández,laura.fernández@hotmail.com,3058387110,Barranquilla
Carlos,López,carlos.lópez@hotmail.com,3009366917,Cartagena
Sofía,Sánchez,sofía.sánchez@gmail.com,3047101567,Cali
Pedro,Sánchez,pedro.sánchez@utb.edu.co,3049239671,Pereira
Luis,Gómez,luis.gómez@hotmail.com,3067127541,Medellín
Luis,Rodríguez,luis.rodríguez@gmail.com,3156318244,Manizales
Pedro,Sánchez,pedro.sánchez@hotmail.com,3093507148,Cali
Laura,Gómez,laura.gómez@hotmail.com,3096927428,Barranquilla
Ana,Rodríguez,ana.rodríguez@hotmail.com,3165548498,Cúcuta
Sofía,Torres,sofía.torres@hotmail.com,3084968683,Cali
Luis,Ramírez,luis.ramírez@gmail.com,3029556328,Cartagena
Laura,Torres,laura.torres@hotmail.com,3078520306,Pereira
Daniela,Gómez,daniela.gómez@utb.edu.co,3186821388,Manizales
Camila,Gómez,camila.gómez@gmail.com,3178504850,Barranquilla
Camila,Ramírez,camila.ramírez@gmail.com,3181265392,Pereira
Carlos,Rodríguez,carlos.rodríguez@yahoo.com,3162527322,Barranquilla
Laura,Martínez,laura.martínez@hotmail.com,3127771634,Cúcuta
Pedro,Ruiz,pedro.ruiz@utb.edu.co,3118948074,Manizales
Daniela,Pérez,daniela.pérez@yahoo.com,3037281806,Barranquilla
Laura,Ramírez,laura.ramírez@utb.edu.co,3051861983,Manizales
María,Gómez,maría.gómez@gmail.com,3128182912,Cartagena
Laura,Pérez,laura.pérez@yahoo.com,3010118365,Cúcuta
Sofía,Martínez,sofía.martínez@utb.edu.co,3096131473,Cúcuta
Luis,Torres,luis.torres@hotmail.com,3108913691,Cali
Andrés,Pérez,andrés.pérez@yahoo.com,3178588547,Medellín
Pedro,Fernández,pedro.fernández@hotmail.com,3135457614,Bogotá
Camila,Martínez,camila.martínez@utb.edu.co,3124759565,Bucaramanga
Andrés,Pérez,andrés.pérez@gmail.com,3117062342,Manizales
Carlos,Ruiz,carlos.ruiz@yahoo.com,3021063245,Pereira
Daniela,Torres,daniela.torres@utb.edu.co,3115741171,Bucaramanga
Laura,López,laura.lópez@yahoo.com,3195444392,Bucaramanga
Andrés,Ruiz,andrés.ruiz@utb.edu.co,3046380032,Santa Marta
Andrés,Torres,andrés.torres@utb.edu.co,3010961526,Barranquilla
Carlos,Ruiz,carlos.ruiz@gmail.com,3067827853,Manizales
María,Torres,maría.torres@yahoo.com,3027563027,Bucaramanga
Laura,Rodríguez,laura.rodríguez@yahoo.com,3180357260,Manizales
Sofía,Martínez,sofía.martínez@gmail.com,3039572243,Cali
Sofía,Rodríguez,sofía.rodríguez@utb.edu.co,3140368478,Santa Marta
Daniela,Pérez,daniela.pérez@utb.edu.co,3018631838,Pereira
Laura,Sánchez,laura.sánchez@yahoo.com,3177457721,Cali
Ana,Fernández,ana.fernández@gmail.com,3053677963,Barranquilla
Daniela,Ramírez,daniela.ramírez@gmail.com,3052776930,Santa Marta
Carlos,Ramírez,carlos.ramírez@hotmail.com,3170118098,Cali
Sofía,Ramírez,sofía.ramírez@yahoo.com,3008904589,Santa Marta
Laura,Fernández,laura.fernández@utb.edu.co,3128627449,Medellín
Sofía,Gómez,sofía.gómez@utb.edu.co,3137864648,Medellín
Andrés,Ramírez,andrés.ramírez@hotmail.com,3104234669,Manizales
Ana,Rodríguez,ana.rodríguez@gmail.com,3053765320,Cali
Carlos,Torres,carlos.torres@utb.edu.co,3197616117,Cali
Laura,Gómez,laura.gómez@gmail.com,3041246081,Bucaramanga
Pedro,Rodríguez,pedro.rodríguez@utb.edu.co,3132968012,Cali
Daniela,López,daniela.lópez@hotmail.com,3151123003,Cartagena
Sofía,López,sofía.lópez@hotmail.com,3140871630,Bucaramanga
Camila,Gómez,camila.gómez@gmail.com,3071835888,Bogotá
Sofía,López,sofía.lópez@utb.edu.co,3150595973,Pereira
Ana,López,ana.lópez@hotmail.com,3062756292,Pereira
Daniela,Ramírez,daniela.ramírez@yahoo.com,3010372792,Manizales
Sofía,Sánchez,sofía.sánchez@utb.edu.co,3130218363,Bogotá
Laura,Martínez,laura.martínez@utb.edu.co,3099265506,Cúcuta
Laura,Martínez,laura.martínez@utb.edu.co,3055615795,Pereira
Luis,Gómez,luis.gómez@gmail.com,3144552105,Medellín
Pedro,Torres,pedro.torres@utb.edu.co,3147473364,Cartagena
Daniela,Ruiz,daniela.ruiz@hotmail.com,3056352168,Cartagena
Daniela,Ramírez,daniela.ramírez@hotmail.com,3099155594,Manizales
Sofía,Ramírez,sofía.ramírez@utb.edu.co,3138914344,Santa Marta
Andrés,Sánchez,andrés.sánchez@hotmail.com,3134994209,Cali
Carlos,Pérez,carlos.pérez@yahoo.com,3081878601,Santa Marta
Ana,Pérez,ana.pérez@utb.edu.co,3199771118,Santa Marta
María,Rodríguez,maría.rodríguez@gmail.com,3083516172,Santa Marta
Daniela,Torres,daniela.torres@gmail.com,3107291308,Bucaramanga
Daniela,Gómez,daniela.gómez@hotmail.com,3052152538,Bucaramanga
Camila,Martínez,camila.martínez@gmail.com,3187331029,Medellín
Daniela,Fernández,daniela.fernández@hotmail.com,3067536210,Barranquilla
Daniela,Gómez,daniela.gómez@gmail.com,3109597090,Cúcuta
Pedro,Sánchez,pedro.sánchez@utb.edu.co,3128834265,Bucaramanga
Camila,Martínez,camila.martínez@hotmail.com,3015501002,Bucaramanga
María,Ruiz,maría.ruiz@gmail.com,3188220469,Santa Marta
Daniela,Torres,daniela.torres@yahoo.com,3184032817,Bogotá
María,Fernández,maría.fernández@gmail.com,3183886308,Barranquilla
Luis,Sánchez,luis.sánchez@yahoo.com,3138457835,Bogotá
Daniela,Fernández,daniela.fernández@yahoo.com,3101592504,Cúcuta
Daniela,Ruiz,daniela.ruiz@yahoo.com,3088384461,Cali
Pedro,Ramírez,pedro.ramírez@yahoo.com,3062622298,Cúcuta
Pedro,Fernández,pedro.fernández@utb.edu.co,3031327082,Cali
Ana,Rodríguez,ana.rodríguez@gmail.com,3034189328,Bucaramanga
Ana,Martínez,ana.martínez@utb.edu.co,3142968725,Bogotá
Daniela,Fernández,daniela.fernández@gmail.com,3095945267,Manizales
María,Gómez,maría.gómez@hotmail.com,3112204958,Pereira
Sofía,Gómez,sofía.gómez@hotmail.com,3190002784,Bogotá
Pedro,Pérez,pedro.pérez@hotmail.com,3097025523,Pereira
Andrés,Martínez,andrés.martínez@utb.edu.co,3057186377,Medellín
Camila,Rodríguez,camila.rodríguez@gmail.com,3130514522,Santa Marta
Daniela,Gómez,daniela.gómez@gmail.com,3087124716,Pereira
Camila,Martínez,camila.martínez@utb.edu.co,3083537711,Medellín
Laura,Gómez,laura.gómez@utb.edu.co,3169887153,Barranquilla
Laura,Gómez,laura.gómez@yahoo.com,3193309115,Manizales
Luis,López,luis.lópez@gmail.com,3063277944,Cali
Sofía,Gómez,sofía.gómez@yahoo.com,3183853518,Cali
Laura,López,laura.lópez@gmail.com,3152220123,Bogotá
Ana,Torres,ana.torres@yahoo.com,3135382484,Cali
Ana,Pérez,ana.pérez@yahoo.com,3112459123,Medellín
María,Rodríguez,maría.rodríguez@utb.edu.co,3177481899,Medellín
Laura,Ruiz,laura.ruiz@hotmail.com,3002315627,Cartagena
Ana,Rodríguez,ana.rodríguez@yahoo.com,3013314810,Santa Marta
Camila,Sánchez,camila.sánchez@yahoo.com,3141633955,Pereira
Laura,Martínez,laura.martínez@yahoo.com,3082512210,Bogotá
Laura,López,laura.lópez@utb.edu.co,3117748146,Bucaramanga
Pedro,Ramírez,pedro.ramírez@hotmail.com,3015309062,Cali
Camila,Pérez,camila.pérez@gmail.com,3174632124,Cartagena
Pedro,Pérez,pedro.pérez@utb.edu.co,3153849593,Bogotá
Camila,Gómez,camila.gómez@hotmail.com,3173639319,Medellín
Laura,Martínez,laura.martínez@gmail.com,3073308176,Cartagena
Andrés,Martínez,andrés.martínez@yahoo.com,3077614505,Cartagena
Ana,Torres,ana.torres@utb.edu.co,3189895538,Manizales
Carlos,Sánchez,carlos.sánchez@gmail.com,3033822560,Bucaramanga
Luis,Martínez,luis.martínez@utb.edu.co,3031515544,Manizales
Carlos,Sánchez,carlos.sánchez@hotmail.com,3161786434,Cúcuta
Ana,López,ana.lópez@utb.edu.co,3070453004,Bucaramanga
Camila,López,camila.lópez@gmail.com,3049879999,Bucaramanga
María,Martínez,maría.martínez@yahoo.com,3119887778,Bucaramanga
María,Ramírez,maría.ramírez@hotmail.com,3113044938,Pereira
Pedro,Rodríguez,pedro.rodríguez@gmail.com,3012168473,Santa Marta
Carlos,Sánchez,carlos.sánchez@utb.edu.co,3199940782,Bogotá
María,Torres,maría.torres@yahoo.com,3165986022,Medellín
Andrés,Sánchez,andrés.sánchez@gmail.com,3197027678,Santa Marta
Daniela,Torres,daniela.torres@utb.edu.co,3013440947,Bogotá
Ana,Gómez,ana.gómez@hotmail.com,3050809233,Medellín
Andrés,Torres,andrés.torres@hotmail.com,3011343416,Bucaramanga
Camila,Martínez,camila.martínez@hotmail.com,3028353038,Cali
Camila,Gómez,camila.gómez@hotmail.com,3149476117,Bucaramanga
Andrés,López,andrés.lópez@yahoo.com,3039108892,Cúcuta
María,Sánchez,maría.sánchez@gmail.com,3169380044,Bogotá
Laura,Pérez,laura.pérez@utb.edu.co,3003564555,Pereira
Pedro,Torres,pedro.torres@gmail.com,3005109298,Cartagena
Daniela,Sánchez,daniela.sánchez@gmail.com,3110964618,Barranquilla
Laura,Fernández,laura.fernández@yahoo.com,3009482313,Medellín
Sofía,Martínez,sofía.martínez@utb.edu.co,3016586610,Bucaramanga
Daniela,Rodríguez,daniela.rodríguez@gmail.com,3118113283,Manizales
Sofía,Rodríguez,sofía.rodríguez@yahoo.com,3121695773,Barranquilla
María,Sánchez,maría.sánchez@gmail.com,3119587231,Cúcuta
Laura,Ramírez,laura.ramírez@hotmail.com,3067342704,Cartagena
Luis,Fernández,luis.fernández@hotmail.com,3005215050,Cartagena
María,Martínez,maría.martínez@hotmail.com,3139815869,Barranquilla
Sofía,Pérez,sofía.pérez@yahoo.com,3070263874,Pereira
Luis,Sánchez,luis.sánchez@utb.edu.co,3072409137,Barranquilla
Ana,Fernández,ana.fernández@gmail.com,3160925078,Cúcuta
Laura,Ramírez,laura.ramírez@utb.edu.co,3147457687,Cartagena
Daniela,Ramírez,daniela.ramírez@yahoo.com,3178054496,Manizales
Ana,Gómez,ana.gómez@yahoo.com,3032957904,Santa Marta
Luis,Gómez,luis.gómez@yahoo.com,3014585518,Barranquilla
Luis,Rodríguez,luis.rodríguez@hotmail.com,3120078546,Bucaramanga
Sofía,Martínez,sofía.martínez@gmail.com,3076664282,Cartagena
Carlos,López,carlos.lópez@utb.edu.co,3143636679,Barranquilla
Daniela,López,daniela.lópez@yahoo.com,3146395638,Pereira
Daniela,Rodríguez,daniela.rodríguez@gmail.com,3118134247,Bogotá
Camila,Torres,camila.torres@hotmail.com,3024461769,Barranquilla
Daniela,Torres,daniela.torres@utb.edu.co,3158656858,Cartagena
Pedro,Fernández,pedro.fernández@yahoo.com,3072469588,Bogotá
Laura,Pérez,laura.pérez@yahoo.com,3163923633,Cartagena
Camila,Gómez,camila.gómez@gmail.com,3188067361,Pereira
Ana,Torres,ana.torres@utb.edu.co,3099766630,Pereira
Luis,Gómez,luis.gómez@yahoo.com,3025618051,Barranquilla
Ana,Pérez,ana.pérez@yahoo.com,3186182313,Cali
Carlos,Torres,carlos.torres@gmail.com,3185493827,Cartagena
Sofía,Fernández,sofía.fernández@yahoo.com,3082089773,Cali
Laura,Ruiz,laura.ruiz@gmail.com,3003506734,Barranquilla
Sofía,Torres,sofía.torres@utb.edu.co,3148578899,Bogotá
Carlos,Fernández,carlos.fernández@gmail.com,3172043406,Medellín
Camila,Ruiz,camila.ruiz@hotmail.com,3029198588,Medellín
Ana,Martínez,ana.martínez@hotmail.com,3054905047,Bogotá
Andrés,Ramírez,andrés.ramírez@gmail.com,3130639704,Bucaramanga
Carlos,Ramírez,carlos.ramírez@yahoo.com,3044167574,Cartagena
María,Fernández,maría.fernández@gmail.com,3185662278,Barranquilla
Laura,Pérez,laura.pérez@yahoo.com,3181585881,Barranquilla
Andrés,Fernández,andrés.fernández@gmail.com,3008759489,Cúcuta
Daniela,Gómez,daniela.gómez@yahoo.com,3044983552,Santa Marta
Carlos,Sánchez,carlos.sánchez@gmail.com,3158033709,Pereira
Sofía,Torres,sofía.torres@utb.edu.co,3187650822,Cúcuta
Ana,Torres,ana.torres@utb.edu.co,3024270952,Barranquilla
Sofía,Fernández,sofía.fernández@utb.edu.co,3083774608,Cali
Carlos,Torres,carlos.torres@yahoo.com,3176472617,Santa Marta
Carlos,Fernández,carlos.fernández@gmail.com,3055790717,Pereira
Sofía,Pérez,sofía.pérez@hotmail.com,3132924985,Bogotá
Camila,López,camila.lópez@hotmail.com,3139848699,Cúcuta
Camila,Pérez,camila.pérez@yahoo.com,3063071726,Manizales
Carlos,Rodríguez,carlos.rodríguez@utb.edu.co,3083321844,Manizales
Andrés,Gómez,andrés.gómez@yahoo.com,3064517001,Santa Marta
Daniela,Ramírez,daniela.ramírez@yahoo.com,3107080735,Barranquilla
María,Pérez,maría.pérez@gmail.com,3093815143,Bucaramanga
Laura,López,laura.lópez@utb.edu.co,3074234118,Cali
Camila,Pérez,camila.pérez@yahoo.com,3012843287,Cartagena
Daniela,López,daniela.lópez@yahoo.com,3170763933,Barranquilla
Luis,López,luis.lópez@yahoo.com,3052089630,Cúcuta
María,Torres,maría.torres@gmail.com,3017414679,Pereira
Camila,Gómez,camila.gómez@utb.edu.co,3077738886,Medellín
Carlos,Sánchez,carlos.sánchez@hotmail.com,3111469431,Pereira
Carlos,Martínez,carlos.martínez@gmail.com,3114157077,Pereira
Andrés,Rodríguez,andrés.rodríguez@hotmail.com,3092167285,Bogotá
Camila,Rodríguez,camila.rodríguez@utb.edu.co,3104659108,Barranquilla
Pedro,Ramírez,pedro.ramírez@gmail.com,3019643055,Cartagena
Luis,Pérez,luis.pérez@yahoo.com,3042318847,Bogotá
Laura,Martínez,laura.martínez@gmail.com,3035435881,Pereira
Camila,Ramírez,camila.ramírez@gmail.com,3181758645,Manizales
Andrés,Sánchez,andrés.sánchez@yahoo.com,3171672137,Manizales
Sofía,López,sofía.lópez@yahoo.com,3145614046,Bucaramanga
Daniela,Gómez,daniela.gómez@utb.edu.co,3076336492,Medellín
Camila,Martínez,camila.martínez@yahoo.com,3171991882,Pereira
Luis,Martínez,luis.martínez@hotmail.com,3126584751,Medellín
Pedro,López,pedro.lópez@yahoo.com,3062313472,Cúcuta
Daniela,Ramírez,daniela.ramírez@gmail.com,3104565266,Bucaramanga
Laura,López,laura.lópez@hotmail.com,3041699747,Barranquilla
María,Rodríguez,maría.rodríguez@gmail.com,3028069274,Pereira
Sofía,Ruiz,sofía.ruiz@utb.edu.co,3103487770,Cali
Camila,Torres,camila.torres@utb.edu.co,3098282623,Pereira
Andrés,Martínez,andrés.martínez@yahoo.com,3194666046,Manizales
Daniela,Pérez,daniela.pérez@gmail.com,3191186145,Bucaramanga
Laura,Fernández,laura.fernández@gmail.com,3049453991,Medellín
Ana,Torres,ana.torres@hotmail.com,3143137562,Bucaramanga
Sofía,López,sofía.lópez@utb.edu.co,3072990319,Cali
Ana,Gómez,ana.gómez@hotmail.com,3088201398,Manizales
Sofía,Gómez,sofía.gómez@gmail.com,3002992016,Manizales
María,López,maría.lópez@hotmail.com,3121568342,Cúcuta
Laura,Pérez,laura.pérez@yahoo.com,3068903280,Bucaramanga
Laura,Fernández,laura.fernández@hotmail.com,3173745035,Medellín
Daniela,Rodríguez,daniela.rodríguez@yahoo.com,3139848400,Bucaramanga
Daniela,Pérez,daniela.pérez@utb.edu.co,3116652117,Barranquilla
Andrés,Torres,andrés.torres@yahoo.com,3067210894,Medellín
Sofía,Ramírez,sofía.ramírez@utb.edu.co,3040235646,Barranquilla
Ana,Pérez,ana.pérez@yahoo.com,3147653773,Cartagena
Andrés,Fernández,andrés.fernández@utb.edu.co,3194683606,Cúcuta
Ana,Torres,ana.torres@utb.edu.co,3018697549,Cartagena
Sofía,Gómez,sofía.gómez@gmail.com,3111526922,Cali
Andrés,Gómez,andrés.gómez@hotmail.com,3198554572,Barranquilla
Ana,Martínez,ana.martínez@gmail.com,3033793380,Santa Marta
Pedro,Ramírez,pedro.ramírez@yahoo.com,3072224206,Medellín
Sofía,Sánchez,sofía.sánchez@gmail.com,3136825529,Cartagena
María,Rodríguez,maría.rodríguez@yahoo.com,3171706106,Manizales
Ana,Fernández,ana.fernández@yahoo.com,3087676300,Cali
Pedro,Ramírez,pedro.ramírez@yahoo.com,3125855111,Cúcuta
Camila,Ramírez,camila.ramírez@gmail.com,3189001426,Bucaramanga
Pedro,Ramírez,pedro.ramírez@hotmail.com,3011178162,Manizales
Ana,Pérez,ana.pérez@hotmail.com,3025999357,Manizales
Daniela,Torres,daniela.torres@gmail.com,3049154979,Cartagena
Laura,López,laura.lópez@hotmail.com,3000890976,Medellín
Luis,Fernández,luis.fernández@hotmail.com,3068334169,Santa Marta
Andrés,Rodríguez,andrés.rodríguez@utb.edu.co,3053723273,Bogotá
Camila,Rodríguez,camila.rodríguez@utb.edu.co,3190281232,Medellín
Laura,Ramírez,laura.ramírez@gmail.com,3188650720,Cúcuta
Camila,Rodríguez,camila.rodríguez@gmail.com,3094184054,Barranquilla
Luis,Gómez,luis.gómez@utb.edu.co,3037351440,Barranquilla
Andrés,Gómez,andrés.gómez@gmail.com,3169810261,Manizales
Sofía,Rodríguez,sofía.rodríguez@yahoo.com,3133482064,Cúcuta
Laura,Fernández,laura.fernández@gmail.com,3048653216,Medellín
Ana,Gómez,ana.gómez@utb.edu.co,3071050745,Bucaramanga
Ana,Rodríguez,ana.rodríguez@gmail.com,3162768357,Manizales
Camila,Rodríguez,camila.rodríguez@gmail.com,3174565768,Santa Marta
Daniela,Rodríguez,daniela.rodríguez@utb.edu.co,3055284878,Pereira
Luis,Martínez,luis.martínez@gmail.com,3141346376,Bucaramanga
María,Ruiz,maría.ruiz@yahoo.com,3063484013,Cúcuta
Sofía,Rodríguez,sofía.rodríguez@gmail.com,3025351419,Cúcuta
María,Gómez,maría.gómez@hotmail.com,3085503281,Cúcuta
Andrés,Sánchez,andrés.sánchez@utb.edu.co,3028208860,Bucaramanga
Camila,Sánchez,camila.sánchez@gmail.com,3090039136,Cartagena
Carlos,Torres,carlos.torres@gmail.com,3173275939,Barranquilla
María,Pérez,maría.pérez@yahoo.com,3082201744,Barranquilla
Ana,Ruiz,ana.ruiz@yahoo.com,3150756788,Pereira
Andrés,Martínez,andrés.martínez@utb.edu.co,3140073123,Cartagena
Sofía,Martínez,sofía.martínez@hotmail.com,3072608168,Santa Marta
Camila,Torres,camila.torres@gmail.com,3102156234,Cúcuta
María,Sánchez,maría.sánchez@hotmail.com,3109863022,Manizales
Daniela,Ruiz,daniela.ruiz@yahoo.com,3115459799,Cartagena
Carlos,Gómez,carlos.gómez@utb.edu.co,3037683638,Cali
Carlos,Torres,carlos.torres@gmail.com,3001854970,Cartagena
Pedro,Ruiz,pedro.ruiz@utb.edu.co,3094872849,Santa Marta
Ana,López,ana.lópez@yahoo.com,3098907882,Manizales
Ana,Gómez,ana.gómez@gmail.com,3070188968,Cúcuta
Laura,Sánchez,laura.sánchez@gmail.com,3051776989,Cali
Laura,Ramírez,laura.ramírez@utb.edu.co,3133778895,Manizales
Sofía,Sánchez,sofía.sánchez@hotmail.com,3148891225,Barranquilla
Carlos,Ramírez,carlos.ramírez@utb.edu.co,3112239841,Bucaramanga
Laura,Torres,laura.torres@gmail.com,3166590898,Santa Marta
Laura,Martínez,laura.martínez@utb.edu.co,3059611626,Bogotá
Luis,Sánchez,luis.sánchez@hotmail.com,3001087832,Cúcuta
Laura,López,laura.lópez@yahoo.com,3064115655,Cali
Luis,Martínez,luis.martínez@yahoo.com,3048480940,Barranquilla
Laura,Ruiz,laura.ruiz@hotmail.com,3020648302,Manizales
Pedro,Ramírez,pedro.ramírez@gmail.com,3049923417,Manizales
Sofía,Fernández,sofía.fernández@gmail.com,3023554641,Santa Marta
María,Martínez,maría.martínez@gmail.com,3106216488,Santa Marta
Luis,Sánchez,luis.sánchez@utb.edu.co,3020221947,Pereira
Pedro,Gómez,pedro.gómez@gmail.com,3078833875,Cartagena
Andrés,Ramírez,andrés.ramírez@hotmail.com,3146688487,Bogotá
Laura,Fernández,laura.fernández@utb.edu.co,3051882101,Bucaramanga
Andrés,Fernández,andrés.fernández@hotmail.com,3115347824,Bogotá
Laura,Sánchez,laura.sánchez@utb.edu.co,3057348678,Manizales
Luis,Rodríguez,luis.rodríguez@utb.edu.co,3068958486,Pereira
Luis,Fernández,luis.fernández@yahoo.com,3116000739,Medellín
Laura,López,laura.lópez@utb.edu.co,3062919888,Cali
María,Gómez,maría.gómez@yahoo.com,3076314876,Santa Marta
Carlos,Sánchez,carlos.sánchez@gmail.com,3084324925,Cartagena
Ana,Sánchez,ana.sánchez@hotmail.com,3042752635,Cartagena
Luis,López,luis.lópez@yahoo.com,3074550905,Manizales
Ana,Martínez,ana.martínez@yahoo.com,3105988168,Bucaramanga
María,López,maría.lópez@utb.edu.co,3186862415,Bucaramanga
Luis,Pérez,luis.pérez@hotmail.com,3176765117,Bogotá
Pedro,Pérez,pedro.pérez@hotmail.com,3120883770,Manizales
Ana,Torres,ana.torres@hotmail.com,3104646002,Cúcuta
Pedro,Gómez,pedro.gómez@hotmail.com,3186671705,Bucaramanga
Laura,Rodríguez,laura.rodríguez@utb.edu.co,3150332924,Medellín
Sofía,López,sofía.lópez@hotmail.com,3191729508,Cartagena
Luis,Torres,luis.torres@utb.edu.co,3141981199,Cúcuta
Andrés,Sánchez,andrés.sánchez@hotmail.com,3108697211,Santa Marta
Daniela,Torres,daniela.torres@gmail.com,3059513829,Barranquilla
Daniela,Torres,daniela.torres@gmail.com,3197291826,Cali
Andrés,Sánchez,andrés.sánchez@yahoo.com,3066120570,Bucaramanga
Andrés,Torres,andrés.torres@yahoo.com,3140700258,Barranquilla
María,López,maría.lópez@gmail.com,3156160024,Cúcuta
Ana,Sánchez,ana.sánchez@hotmail.com,3120644779,Cartagena
María,Sánchez,maría.sánchez@utb.edu.co,3032205116,Santa Marta
Carlos,Torres,carlos.torres@gmail.com,3148181052,Pereira
Laura,Torres,laura.torres@gmail.com,3117623433,Cali
Carlos,Pérez,carlos.pérez@hotmail.com,3117199722,Bogotá
Camila,Rodríguez,camila.rodríguez@yahoo.com,3001475677,Bogotá
Laura,Pérez,laura.pérez@yahoo.com,3061738104,Medellín
Sofía,Gómez,sofía.gómez@yahoo.com,3065197473,Cúcuta
Daniela,López,daniela.lópez@gmail.com,3023411256,Manizales
Carlos,Rodríguez,carlos.rodríguez@yahoo.com,3133450750,Bogotá
